R,G,B,x,y
0.162101715686274,0.168833984375,0.662860523897059,0.665905434375,0.398834920833333
0.442064593545751,0.140402305453431,0.537596711601307,0.5565315359375,0.0854418666666667
0.840934780943627,0.67308731617647,0.125566023284313,0.426637975,0.53928053125
0.839004148794934,0.33070805249183,0.0883817146650325,0.3459368453125,0.47089670625
0.80978653492647,0.803021484374999,0.088157871221405,0.364111803125,0.771611154166667
0.89716441993464,0.185054189644608,0.103638927185457,0.3141190421875,0.316973208333333
0.195751710580065,0.692770475898693,0.630372919219771,0.547079809375,0.567564125
0.861337788500816,0.772571589052287,0.0850774739583331,0.3794148375,0.666747541666667
0.314940614787582,0.128469694648693,0.61296373314951,0.61327241875,0.32040085
0.0689011820874182,0.165588899101307,0.464768075980392,0.916945425,0.492968502083333
0.102656377655229,0.655952129289216,0.833822342218136,0.6870872,0.666539152083333
0.891714243770424,0.730303398182189,0.106411139195261,0.3579075890625,0.638790875
0.171829401552287,0.228804253472222,0.732649611928104,0.7257076484375,0.4100265875
0.18476282935049,0.271290019914215,0.737763288909313,0.5979970640625,0.449834695833333
0.85920299734477,0.362011374080882,0.104409390318627,0.3977464125,0.46447623125
0.281619855494281,0.160963618259804,0.662019773794934,0.597021990625,0.378080289583333
0.122586103451797,0.499664202920752,0.863609298406862,0.696421203125,0.547931572916667
0.546353400735294,0.164390267565359,0.59640949244281,0.5169433390625,0.360404177083333
0.882861570669934,0.666355366625817,0.107927542892157,0.3631934421875,0.599658575
0.868084839665032,0.612464460784314,0.122997510723039,0.30850670625,0.603050941666667
0.870402586294934,0.599868604473039,0.104825393178104,0.3815114125,0.554029122916667
0.70253746680964,0.602416653901144,0.269505833843954,0.4692084875,0.5018534375
0.860636693218953,0.374148373672386,0.114199691074346,0.406077534375,0.463263522916667
0.872548674938725,0.113271956699346,0.113791143280229,0.3064925625,0.2309457125
0.353101779513889,0.111988536560457,0.541826133578431,0.63393615625,0.206630979166667
0.124913385927287,0.752122076695261,0.438717588337418,0.5558492421875,0.778431875
0.777396241830065,0.149175730187908,0.329052440767974,0.4530856734375,0.368408516666667
0.732020833333333,0.731643561070261,0.0901425908905227,0.3451728265625,0.8353554125
0.838198210273692,0.789379238153594,0.0821864276960782,0.395862015625,0.6615921125
0.855033369076797,0.134962022569444,0.0944067606209148,0.3846047703125,0.37418949375
0.553752361621732,0.163824269812091,0.662141697303921,0.53516454375,0.25901986875
0.816797385620914,0.554653773488562,0.126924377042483,0.241710046875,0.607602235416667
0.521982013378268,0.843643458946078,0.143119140625,0.4683759765625,0.677878670833333
0.116246412888072,0.696304176879085,0.859697074142156,0.638532490625,0.609547358333333
0.871336026858659,0.281213796977124,0.0991042304942808,0.2882546984375,0.38053655625
0.852073606004901,0.561685074550653,0.137033713745915,0.424755428125,0.502372745833333
0.278317580678105,0.777865949244281,0.239145016339869,0.502759065625,0.782961854166667
0.237852124183006,0.295011386846405,0.736795215482026,0.5777322375,0.446946527083333
0.865571563521241,0.5938813061683,0.109481298508987,0.4029411765625,0.532128004166667
0.158355711294934,0.327266939848856,0.786205741932189,0.757888621875,0.464483352083333
0.502717090482026,0.256393382352941,0.617917138991013,0.522627171875,0.41263276875
0.289060521343954,0.539180670445262,0.645003663705065,0.5384359984375,0.504003995833333
0.121555415134804,0.771297730290032,0.517671887765523,0.5646977234375,0.737978479166667
0.075687997855392,0.49246781811683,0.469995276756536,0.7052919953125,0.884202245833333
0.762622153288398,0.309797653696895,0.0854398871527776,0.2157814046875,0.46911533125
0.877717052185457,0.0990445389093135,0.14979936427696,0.3637988796875,0.27909999375
0.830517476000816,0.357585414113562,0.100661790236928,0.2823593046875,0.466013425
0.112929240706699,0.731561402165032,0.702502348856209,0.5819974828125,0.626626914583333
0.0915884778390521,0.625016544117647,0.738026131025326,0.7066439671875,0.747509885416667
0.838262267667483,0.318630999795751,0.185504072201797,0.434261428125,0.439058620833333
0.869668721915849,0.680002182904411,0.128374795751634,0.2781994015625,0.672326479166667
0.854339652267156,0.100013569750817,0.187818601919934,0.399878340625,0.3170212625
0.707851128472222,0.154608864379085,0.5860121655433,0.4720004625,0.272268172916667
0.789676189746731,0.0772074525122547,0.113208448223039,0.28231675625,0.151709220833333
0.247670572916667,0.772393458946078,0.259733149509804,0.5093820515625,0.783170297916667
0.807599366830065,0.174091605392156,0.0909559972426468,0.2097797765625,0.249812641666667
0.392453890931373,0.823197763480391,0.284463745915032,0.4995883890625,0.63925573125
0.838631280637254,0.543554496017157,0.123732089971405,0.27497553125,0.5804
0.646970383986928,0.167658854166666,0.651037313623366,0.49392591875,0.253034664583333
0.369539343341503,0.123804649203431,0.591602979473039,0.6230828421875,0.251038779166667
0.859730149611927,0.433196806066176,0.101720920138889,0.3793480015625,0.492521672916667
0.284503229677288,0.780654092626634,0.419802364174836,0.522122075,0.618346314583333
0.135431283190359,0.458740808823529,0.850282603145424,0.7262008390625,0.5295068375
0.535721966911765,0.845646420547385,0.214988651450163,0.4790362453125,0.633144458333333
0.821696895424836,0.118261769812091,0.26231063623366,0.4301434046875,0.344229639583333
0.115817389195261,0.724305236417483,0.842418172998365,0.6510692125,0.652849925
0.868780828737744,0.12154026245915,0.0893247421364377,0.36187486875,0.341118433333333
0.834002693525326,0.75553680300245,0.108011259191176,0.4229823765625,0.586067341666667
0.386976868872549,0.141682559742647,0.638019007863562,0.5872923015625,0.319019504166667
0.41283371629902,0.807595728656045,0.333038334865196,0.50174105,0.606533760416667
0.0650585554534312,0.515788654003268,0.373475081699346,0.634259515625,0.872253997916667
0.33407004442402,0.800930121527777,0.36366535181781,0.5122921984375,0.623677952083333
0.239418785743464,0.362440104166667,0.740742787479575,0.5676478265625,0.46487864375
0.873375229779411,0.631582669526143,0.104919385723039,0.3857509,0.563698197916667
0.11965660743464,0.761636425142973,0.811871080984476,0.62557123125,0.65916195625
0.150067759395425,0.109474622140523,0.029266863255719,-0.00966625,0.658503314583333
0.55859299683415,0.820592894709967,0.119844081903594,0.449954315625,0.768408758333333
0.872991242851306,0.743175334456699,0.0973833358864377,0.392032371875,0.615536827083333
0.844318155126633,0.55792076439951,0.124599609375,0.2801033640625,0.586607766666667
0.842992570465686,0.12131827001634,0.182336882148693,0.41547591875,0.357351010416667
0.568542930453432,0.830864800347222,0.112153479881536,0.449359009375,0.750296341666667
0.88339395680147,0.15892045802696,0.09062025122549,0.336637509375,0.336410002083333
0.51616184129902,0.152797423917483,0.628978821997549,0.5310624390625,0.327269508333333
0.737910398794934,0.72029723243464,0.17684672436683,0.4558300640625,0.54389634375
0.0134520782271242,0.0878677747140522,0.121863842933007,1.0116118296875,0.854557341666667
0.127579299428104,0.442290326286765,0.827749412785947,0.626791525,0.51165935625
0.727488013174019,0.833150045955882,0.0950316712622547,0.43496015625,0.656569822916667
0.856651501225489,0.763008642258986,0.0965624489379083,0.4051903953125,0.613737689583333
0.473387025122549,0.150663271037581,0.647336397058823,0.5614615484375,0.29600813125
0.725084622651143,0.144555657679738,0.537115732230392,0.4443913359375,0.206633254166667
0.840614149305555,0.14019038500817,0.176398960886438,0.4198784234375,0.374887752083333
0.294624897875817,0.19880970435049,0.695160398794934,0.5816474890625,0.401385222916667
0.740089294832516,0.573909198835784,0.245285054125817,0.462326021875,0.494760291666667
0.115568321078431,0.588450482536765,0.874411828533496,0.7039146203125,0.592234914583333
0.718251187193627,0.29817138991013,0.07909681372549,0.1931438171875,0.494385883333333
0.865140280330881,0.582274956597222,0.113129595588235,0.406692396875,0.523360527083333
0.10887833180147,0.342452742034313,0.69950603809232,0.8344407359375,0.540865347916667
0.0868171338848037,0.551027816074346,0.538768995098039,0.701330321875,0.86028591875
